S Sample CurveFit data file: sum of two decaying 
S exponentials with Poisson uncertainty.
S
S T(sec)  Counts        sig Counts      sig T(sec)
S ------------------------------------------------       
1.	39.91701	6.317991	0.01
2.	32.128858	5.6682323	0.01
3.	25.915775	5.0907539	0.01
4.	22.860554	4.7812711	0.01
5.	15.309422	3.9127256	0.01
6.	9.4485195	3.0738444	0.01
7.	11.330333	3.366056	0.01
8.	8.6569062	2.9422621	0.01
9.	13.84978	3.7215293	0.01
10.	11.498844	3.3909945	0.01
11.	11.139297	3.3375586	0.01
12.	14.801378	3.8472559	0.01
13.	9.6903956	3.11294	0.01
14.	2.2029575	1.4842363	0.01
15.	8.0615037	2.8392787	0.01
16.	5.1684513	2.2734228	0.01
17.	7.9686437	2.8228786	0.01
18.	4.0681769	2.0169722	0.01
19.	4.5274263	2.127775	0.01
20.	10.105446	3.1789064	0.01
21.	3.7305054	1.9314516	0.01
22.	6.8499692	2.6172446	0.01
23.	9.5556642	3.0912237	0.01
24.	3.5476859	1.8835302	0.01
25.	3.4088131	1.8462971	0.01
26.	4.8712433	2.2070893	0.01
27.	2.5462571	1.5956996	0.01
28.	2.5410148	1.5940561	0.01
29.	2.6451557	1.6263935	0.01
30.	2.8498551	1.6881514	0.01
